ID,Name_lang
53270,野兽主宰
53271,主人的召唤
53273,诱骗器爆炸
53279,冰霜之握水晶
53281,敏锐爆炸触发器
53286,猛烈风暴水晶
53287,易变能量水晶
53288,"Flight - Onequah to Light's Breach"
53290,狩猎小队
53298,无路可逃
53302,狙击训练
53310,"Flight - Westfall to Light's Breach"
53315,"Pet Skull Appearance"
53316,魅影精灵
53322,镇压之网
53323,裂刃符文
53325,SelfSheep
53326,投掷狼饵
53328,"Land Flying Machine Credit"
53329,惩击亡灵
53331,巫妖斩除符文
53334,复苏之骨
53335,"Stormwind Harbor Flight - Peaceful"
53340,"Shoot Primer"
53341,灰烬冰河符文
53342,法术碎裂符文
53343,冰锋符文
53344,堕落十字军符文
53345,利箭突袭
53346,"Frenzyheart Kill Indicator"
53347,"Frenzyheart Kill Credit"
53349,箭矢突袭
53350,淬火之雾
53353,"奇美拉射击 - 毒蛇"
53355,狂心之力
53358,"奇美拉射击 - 蝰蛇"
53359,"奇美拉射击 - 毒蝎"
53364,"Etymidian Exit Dummy"
53365,不洁之力
53366,"奇美拉射击 - 翼龙"
53371,造物者之力
53373,雷酒牌硬麦酒
53374,"Test Whisper"
53375,圣洁怒火
53379,迅捷惩戒
53380,正义复仇
53385,神圣风暴
53386,灰烬冰川
53388,冰霜疫病
53389,GPS（高级龙类定位系统）
53392,制作狂心氏族的秘密武器
53396,"Forceitem Thunderbrew's Hard Ale"
53399,横扫冲击
53400,酸性之云
53402,"Flight - Zim'Torga to Light's Breach"
53403,疯乱之力
53405,"Chapter IV (Epilogue)"
53406,蛛网抓捕
53415,在此绑定
53416,充能无瑕水晶
53419,"Copy of Attack Power 180"
53422,传送到岩石大厅
53424,符文熔铸
53425,投掷熊皮
53426,舔舐伤口
53427,强化抗性
53432,捕熊陷阱
53434,野性呼唤
53435,"Teleport to CoT Stratholme Phase 4"
53437,碎脊者
53440,奥金利斧
53444,"WotLK Prologue Frozen Shade Visual"
53447,"WotLK Prologue Frozen Shade, Summon"
53449,"WotLK Prologue Frozen Shade, Face Player"
53450,螳螂的优雅
53452,"Set Reputation Test"
53459,"WotLK Prologue Frozen Shade Summon Aura"
53460,"WotLK Prologue Frozen Shade Speech"
53461,"Copy of See Chapel Invisibility"
53462,午夜墨水
53463,恢复常态
53464,"Split Teleport (Alliance) (Boat 1)"
53465,"Split Teleport (Alliance) (Boat 2)"
53466,沸腾的瘟疫之锅
53467,吸血虫群
53471,"Attack Power - Feral (+0937)"
53475,"Set Oracle Faction Friendly"
53480,牺牲咆哮
53481,犀牛之血
53483,灵活
53486,战争艺术
53487,"Set Wolvar Faction Honored"
53492,"Forcecast Set Wolvar Honored"
53501,圣光出鞘
53504,闪烁火焰
53508,狼獾撕咬
53510,"Ashbringer VO"
53511,疯狂捕食
53513,"Frozen Shade, Climax Spawn"
53514,枭之专注
53517,恢复咆哮
53518,"WotLK - Summon Frozen Shade, Climax"
53520,腐尸甲虫
53525,召唤寒冷的白骨
53527,神圣守护者
53539,"Ice Spike Spawn"
53556,开明审判
53563,圣光道标
53569,圣光灌注
53583,圣光守护
53599,召唤阿努巴尔突袭者
53600,正义盾击
53601,圣洁护盾
53605,恶疾
53606,黎明之光
53609,召唤阿努巴尔刺客
53611,"Anub'ar Assasssin Visual Passive"
53613,"Summon Anub'ar Guardian Trigger"
53614,召唤阿努巴尔守护者
53615,召唤阿努巴尔制毒师
53620,专注瞄准
53623,"Scourge Aggro Aura"
53627,"Hero Aggro Aura"
53649,火籽
53650,火叶
53655,纯洁审判
53660,神宠之手
53667,"Alexandros Mograine Spawn"
53668,"Poisoned Fangs Proc"
53669,毒牙
53677,灵魂盛宴
53678,草药师的屏障
53679,莫格莱尼的冲锋
53680,责难
53681,加洛克的战斗
53686,翠绿苔原腰带
53687,翠绿苔原皮帽
53688,翠绿苔原长靴
53689,翠绿苔原护腕
53690,翠绿苔原护肩
53697,"Vic Dummy"
53698,"Armor Penetration 112"
53699,狂风
53702,灰烬使者的重生
53705,提里奥冲锋
53707,"On Patrol Heartbeat Script"
53708,"Shadow Summon Visual"
53709,圣殿骑士之盾
53712,"Clear DAILY Patrol SUBQuests 00"
53713,"Clear DAILY Patrol SUBQuests 01"
53714,玩家就位
53715,"Clear DAILY Patrol SUBQuests 02"
53716,"Clear DAILY Patrol SUBQuests 03"
53718,殉难圣印
53725,殉难审判
53730,邪爆击退
53733,腐蚀审判
53736,腐蚀圣印
53742,血之腐蚀
53746,怒火药剂
53747,精神药剂
53749,专家药剂
53750,狂乱炼金师药水
53751,极效坚韧药剂
53752,次级强韧合剂
53753,噩梦沉睡
53754,强化恐惧
53755,冰霜巨龙合剂
53756,意外的恐慌
53757,眩晕免疫
53758,石血合剂
53760,无尽怒气合剂
53762,坚不可摧
53765,打开暗影传送门
53768,Haunted
53770,"Scourge Haunt Visual"
53771,转化：永恒生命到永恒暗影
53772,"Scourge Haunt Visual, Face Player and give GUID"
53773,转化：永恒生命到永恒火焰
53774,转化：永恒火焰到永恒之水
53775,转化：永恒火焰到永恒生命
53776,转化：永恒空气到永恒之水
53777,转化：永恒空气到永恒之土
53779,转化：永恒暗影到永恒之土
53780,转化：永恒暗影到永恒生命
53781,转化：永恒之土到永恒空气
53782,转化：永恒之土到永恒暗影
53783,转化：永恒之水到永恒空气
53784,转化：永恒之水到永恒火焰
53786,"Force player to Summon Scourge Haunt"
53787,药水反胃
53789,"[DND] Test Hang gliding Air Pocket"
53797,"Drake Flag Visual"
53805,亚口鱼油
53807,"Injured Oracle Quest Ready"
53810,戴上迷惑项圈
53815,"Forcecast Summon Shaman"
53820,"Armor Penetration 259"
53821,传授：黑锋之门
53823,跳到圣光之愿
53829,"Trigger Response"
53830,朴素血玉石
53831,朴素血石
53832,精致血石
53834,符文血石
53835,明亮血石
53836,符文治疗药水
53837,符文法力药水
53838,复苏治疗药水
53839,冰冷法力药水
53840,极效敏捷药剂
53842,法术能量药剂
53843,诡秘血石
53844,闪光血石
53845,断裂血石
53849,"Copy of Brilliant Golden Draenite"
53852,闪耀太阳水晶
53853,圆润太阳水晶
53854,刚硬太阳水晶
53855,厚重太阳水晶
53856,迅捷太阳水晶
53857,秘法太阳水晶
53859,统御暗影水晶
53860,狡诈暗影水晶
53861,纤细暗影水晶
53862,炽热暗影水晶
53863,纯净暗影水晶
53864,皇家暗影水晶
53865,神秘暗影水晶
53866,平衡暗影水晶
53867,充能暗影水晶
53868,华丽暗影水晶
53869,防御者的暗影水晶
53870,强攻暗影水晶
53871,守护者的暗影水晶
53872,铭文茶晶石
53873,蚀刻茶晶石
53874,勇士的茶晶石
53875,灿烂茶晶石
53876,凶猛茶晶石
53877,致命茶晶石
53878,反光茶晶石
53879,透明茶晶石
53880,轻巧茶晶石
53881,辉光茶晶石
53882,高能茶晶石
53883,隐秘茶晶石
53884,耐久茶晶石
53885,鲁莽茶晶石
53886,邪恶茶晶石
53887,原始茶晶石
53888,增效茶晶石
53889,荒凉茶晶石
53890,坚韧茶晶石
53891,黯光茶晶石
53892,精确茶晶石
53893,坚毅茶晶石
53894,永恒黑玉
53900,噩梦药水
53904,强效活力药水
53905,不灭药水
53914,自然防护
53916,裂纹黑玉
53917,鲜艳黑玉
53918,坚硬黑玉
53919,稳固黑玉
53920,坚强黑玉
53921,先知的黑玉
53922,迷雾黑玉
53923,辉煌黑玉
53924,混沌黑玉
53925,复杂黑玉
53926,炫光黑玉
53927,碎裂黑玉
53928,烁光黑玉
53929,晦暗黑玉
53930,活跃黑玉
53931,辐光黑玉
53932,焦虑黑玉
53933,破碎黑玉
53934,致密玉髓石
53936,极效奥术防护药水
53937,极效冰霜防护药水
53938,极效暗影防护药水
53939,极效火焰防护药水
53940,火花玉髓石
53941,异彩玉髓石
53942,极效自然防护药水
53943,风暴玉髓石
53945,精致血玉石
53946,符文血玉石
53947,明亮血玉石
53948,诡秘血玉石
53949,闪光血玉石
53950,断裂血玉石
53951,精准血玉石
53952,致密天蓝石
53953,火花天蓝石
53954,异彩天蓝石
53955,风暴天蓝石
53956,闪耀秋色石
53957,圆润秋色石
53958,刚硬秋色石
53959,厚重秋色石
53960,秘法秋色石
53961,迅捷秋色石
53962,统御曙光猫眼石
53963,狡诈曙光猫眼石
53964,纤细曙光猫眼石
53965,炽热曙光猫眼石
53966,纯净曙光猫眼石
53967,皇家曙光猫眼石
53968,神秘曙光猫眼石
53969,平衡曙光猫眼石
53970,充能曙光猫眼石
53971,华丽曙光猫眼石
53972,防御者的曙光猫眼石
53973,强攻曙光猫眼石
53974,守护者的曙光猫眼石
53975,铭文帝黄晶
53976,蚀刻帝黄晶
53977,勇士的帝黄晶
53978,灿烂帝黄晶
53979,致命帝黄晶
53980,反光帝黄晶
53981,透明帝黄晶
53982,轻巧帝黄晶
53983,辉光帝黄晶
53984,高能帝黄晶
53985,隐秘帝黄晶
53986,耐久帝黄晶
53987,鲁莽帝黄晶
53988,邪恶帝黄晶
53989,原始帝黄晶
53990,增效帝黄晶
53991,荒凉帝黄晶
53992,坚韧帝黄晶
53993,黯光帝黄晶
53994,精确帝黄晶
53995,永恒森林翡翠
53996,裂纹森林翡翠
53997,鲜艳森林翡翠
53998,坚硬森林翡翠
54000,稳固森林翡翠
54001,坚强森林翡翠
54002,先知的森林翡翠
54003,迷雾森林翡翠
54004,辉煌森林翡翠
54005,混沌森林翡翠
54006,复杂森林翡翠
54007,炫光森林翡翠
54008,碎裂森林翡翠
54009,烁光森林翡翠
54010,晦暗森林翡翠
54011,活跃森林翡翠
54012,辐光森林翡翠
54013,焦虑森林翡翠
54014,破碎森林翡翠
54015,"Set Oracle Faction Honored"
54016,"Forcecast Set Oracle Honored"
54017,精准血石
54019,凶猛帝黄晶
54020,转化：永恒之能
54023,坚毅帝黄晶
54027,"Ebon Hold Spirit Healer Res"
54028,非法入侵！
54035,驱逐天灾鬼魅
54037,强化地狱猎犬
54039,投掷闹鬼的纪念品
54040,"[PH] Dalaran Lamp Lighter"
54041,移除闹鬼的纪念品
54042,"Force Player to Remove Haunted Memento"
54044,食腐
54047,点灯
54048,"Armor Penetration 546"
54049,暗影撕咬
54054,"Ignore All Gear Test"
54056,"Locate Mistwhisper Quest Complete"
54057,"Locate Mosswalker Quest Complete"
54058,"Ignore All Gear Test2"
54059,"You're a ...! (Effects4)"
54060,"Test - Get Attack Power"
54061,法术转向
54062,近战偏转
54063,怪物杀手的符记
54068,"Forcecast Remove Retainer Items"
54070,"Monster Slayer's Symbol Return"
54071,怪物杀手匕首
54072,"Knockback Ball Passive"
54076,"Taxi to Stars' Rest Validate"
54086,怪物杀手的圣水
54087,投掷荒芜水晶
54088,黑死病
54089,掉落伪装
54090,"Area Despawn"
54092,要你命3000
54101,蓝龙宝宝的朋友
54102,召唤灵体之球
54104,凋零之雾
54106,召唤蓝龙宝宝
54108,"Dalaran Alliance Guard Teleport Call"
54111,"Summon Target Visual"
54112,"Get the Key: Vaelen's Chains - Left Hand"
54114,凤凰之心
54115,荒芜水晶爆炸
54116,法力值偏低
54117,强化灵魂榨取
54121,死灵毒药
54122,毒药震击
54126,"Dalaran Alliance Guard Teleport Trap"
54128,"Dalaran Horde Guard Teleport Call"
54129,"Dalaran Horde Guard Teleport Trap"
54134,"Image of Arthas Visual Effect"
54135,强力打击
54136,疫血灌注
54139,"Power Ball Visual"
54140,席瓦拉变形
54142,阿尔萨斯变形席瓦拉
54144,"Westfall Brigade Scout Size"
54145,"You're a ...! (Effects5)"
54147,"You're a ...! (Effects6)"
54156,击打
54161,"Attack Power 226"
54162,"You're a ...! (Effects7)"
54163,"Attack Power - Feral (+2354)"
54166,造物者的庇护
54173,"Drag Mine Cart Check"
54176,瑟匹克的热情
54178,格利基克的坚韧
54182,"An End to the Suffering: Quest Completion Script"
54183,"An End to the Suffering: Quest Complete"
54184,"Increase Healing 978"
54185,利爪猛击
54187,发条战士
54190,"Lifeblood Dummy"
54191,源血虹吸
54192,"Increase Spell Dam 520"
54197,寒冷天气飞行
54198,传授寒冷天气飞行
54199,噩梦的弱点
54202,奥术弹雨
54204,"Increase Healing 251"
54207,"Power Ball Damage Trigger"
54209,投掷传送门水晶
54212,纯净魔精合剂
54215,"Lich King Facing"
54218,极效力量药剂
54219,奥术导能
54220,防护药剂
54221,速度药水
54222,狂野魔法药水
54229,"Increase Spell Dam 98"
54230,"Increase Spell Dam 99"
54231,"Increase Spell Dam 101"
54232,"Increase Spell Dam 78"
54237,水之冲击
54238,"Duel Aura Check 01"
54240,冰爪
54245,足够
54248,达库鲁之死
54249,熔岩灼烧
54250,达库鲁的颅骨飞弹
54253,"Spawn Drakuru's Skull"
54258,水球
54259,泼溅
54262,蓝光辐射
54270,"Argent Tome Book Spawn"
54271,死亡之握冷却减少
54273,"PS Engineering - Arena Aura Gold"
54279,"Attack Power 114"
54280,"Attack Power 170"
54281,"PS Engineering - Arena Markers Make Visible"
54283,"Increase Critical Strike Chance 100%"
54284,"PS Engineering - Arena Aura Green"
54288,"Increase Spell Dam Undead 100"
54289,"Undead Slayer 170"
54290,蛛网射击
54291,冬熊雕文
54294,"Dan's Test Dummy Traj"
54295,"WotLK Prologue Dual-plagued Brain Summon Aura"
54296,召唤银色骑士
54298,"WotLK Prologue Dual-plagued Brain, Summon"
54299,"WotLK Prologue Dual-plagued Brain Speech"
54301,召唤雌性战熊
54302,"Argent Knight Despawn Control Aura"
54303,"Uber Spirit 80 Buff"
54304,"Force Player Stance"
54305,浓烟之叶
54306,保护水泡
54309,黑暗印记
54313,墓穴甲虫群
54319,"Cosmetic Chains"
54325,"Unarmed Attack Visual"
54329,银色黎明战旗
54335,"Ride TEST Skater"
54341,"Zuramat Add"
54342,"Zuramat Add 2"
54343,虚空位移
54345,枯萎打击
54347,强化恶魔战术
54350,"Cosmetic 1h Attack"
54353,S型火枪
54359,爆炸诱饵
54360,远程引爆器
54361,虚空转移
54364,黏液喷溅
54369,召唤虚空斥候
54376,"Sybil Force Reaction"
54377,"Grizzly Hills - Pit Fighting Spectator - Say"
54380,"Copy of Shoot"
54384,中距离射击
54386,达穆克的警惕
54393,"Level 1 Optic Link"
54394,"Level 2 Optic Link"
54395,"Level 3 Optic Link"
54396,旋光链接
54398,泰莱尔之舞
54400,水墙
54401,"Copy of Hearthstone"
54402,地雷击退
54403,天灾石
54405,练习用箭
54407,箭术假人
54408,魔法猫眼石
54409,魔法蓝宝石
54410,魔法玉石
54411,魔法红宝石
54412,魔法黄水晶
54413,魔法翡翠
54414,魔法玛瑙
54415,"From Their Corpses, Rise!: Summon Corrupted Scarlet Onslaught"
54416,痛苦射线
54417,受难射线
54418,"Argent Tome Bunny Spawn"
54419,银色智慧
54420,递交狮鹫
54424,邪能智力
54428,神圣恳求
54430,雷铸光波
54432,"Sparksocket AA: Aggro Check"
54433,敌对空域
54434,"Sparksocket AA: Periodic Aura"
54446,破刃符文
54447,法术阻断符文
54449,破法者符文
54455,"Random Circumference Point Feather Brown"
54456,"Random Circumference Point Feather Red"
54457,"Random Circumference Point Feather Blue"
54461,布伦希尔达伪装
54462,恐怖嚎叫
54464,工程师的射线
54467,白骨护甲
54482,西莱图斯之血
54483,西莱图斯的活力
54484,召唤达卡莱毒蛇
54485,"Magnetic Pull Alt"
54487,跳跃攻击
54492,银色之耀
54494,特效敏捷
54495,药剂喷射器
54496,召唤药剂喷射器
54500,"Quest Invisibility 1"
54502,"See Quest Invisibility 1"
54503,"Quest Invisibility 2"
54504,"See Quest Invisibility 2"
54505,疫病
54512,疫病之盾
54513,召唤始祖龙坐骑
54514,霜刺
54519,"Loken Sit"
54524,黑暗遮蔽
54536,改进型地雷
54538,地雷警告
54539,投掷冰石
54540,"Test Frostbolt Weapon"
54544,打开血色先锋军宝箱
54547,召唤雷铸袭击者
54548,"Vrykul Bowshot"
54550,钴质三角盾
54551,淬火萨隆邪铁腰带
54552,淬火萨隆邪铁战靴
54553,淬火萨隆邪铁胸铠
54554,淬火萨隆邪铁腿铠
54555,淬火萨隆邪铁头盔
54556,淬火萨隆邪铁护肩
54557,萨隆邪铁防御者
54558,"Vrykul Bowshot Periodic Trigger"
54561,"Self-Immolation and Knockdown (Short)"
54564,"Copy of Throw Bucket"
54565,晦气
54566,"Death Knight Pet Scaling 01"
54567,前往死亡裂口
54569,姿态检查
54573,"Teach Summon Miniwing"
54574,飞往黑锋要塞
54575,前往黑锋要塞
54576,"Forceitem U.D.E.D."
54577,投掷D16限时炸弹
54578,"Death Coil Cosmetic"
54580,凝固
54581,"Mammoth Explosion Spell Spawner"
54582,血浆
54584,不稳定的炸药
54586,"Runeforging Credit"
54587,"Lurker Spawn Trigger"
54593,毒蛇打击
54595,形态检查
54602,"Chained Peasant (LH)"
54603,蛇之敏捷
54605,脑栓：传送到加基森
54606,奎丝鲁恩的气息
54610,"Chained Peasant (RH)"
54611,"Teach Summon Jubling"
54612,"Chained Peasant (Chest)"
54613,"Chained Peasant (Breath)"
54614,蒸汽动力拍卖师
54616,"Video Production - Force Main Hand"
54618,"WotLK - Pick up Victim"
54619,"Teach Summon Sprite Darter"
54620,"Teleport Crystal: Teleport to Dalaran AICast Script"
54621,弹射座椅
54622,"WotLK - Get Picked Up"
54623,"Quest - Mammoth Explosion Summon Object"
54624,"WotLK - Pick Me Up!"
54625,召唤猛犸肉
54626,毒药之瓶
54631,"Teach Summon Worg Pup"
54632,冰寒之爪
54633,饮用治疗药水
54634,"Teach Summon Smolderweb Hatchling"
54635,"Phase Shift: Garm Assault"
54637,北地之血
54644,冰霜风暴吐息
54645,"Vrykul Random Shot"
54646,专注魔法
54647,灵魂灼烧
54656,"WotLK - Frost Wyrm - Find Victim"
54657,虚体形态
54660,"WotLK - Frost Wyrm - Drop Victim"
54662,碾压牺牲
54663,致命撕咬
54664,"Vrykul Bowshot Missed"
54666,工程炸药
54667,工程...炸药
54669,打开灵魂牢笼
54674,"Transporter Spawn"
54675,"30% Crit 80 Buff"
54677,"Teach Summon Prairie Chicken"
54678,野蛮之力
54679,"WotLK - Frost Wyrm - Get Dropped"
54680,巨兽撕咬
54681,巨兽之力
54685,"Rocket Splat"
54686,"WotLK - Frost Wyrm - Frost Blast"
54687,"Cold Feet"
54688,"Teach Summon Wolpertinger"
54690,"Cosmetic - Immolation (Whole Body) 6 Sec"
54691,"WotLK - Frost Wyrm - Frost Blast Timer"
54692,"Vrykul Bowshot Missed Visual"
54693,"Garm Attacker Kill Credit"
54694,"Dummy Effect"
54695,"Item - Death Knight's Anguish Base"
54696,破坏之痛
54697,渗血的伤口
54698,"WotLK - Frost Wyrm - Shoot Wurm"
54699,传送到阿彻鲁斯之心
54702,"WotLK - Frost Wyrm - Shoot Wurm Timer"
54705,追踪机械
54706,毒性喷网
54707,"Sonic Awareness (DND)"
54710,随身邮箱
54711,废物贩卖机器人
54712,钴制炸弹
54713,"WotLK - Frost Wyrm - Shoot Wurm, Find Loc"
54717,"Snow Storm State"
54718,"Firestone - 35 Spell Crit"
54720,"WotLK - Frost Wyrm - Shoot Wurm Anim"
54721,特效火焰石
54724,传送到命令大厅
54728,"WotLK - Frost Wyrm - Shoot Wurm, find Shooters"
54729,黑锋骸骨狮鹫
54730,法术石
54731,"Spellstone - Increase Fire/Shadow Periodic Spell Power 50 and 35 Spell Crit"
54733,复生雕文
54736,单兵电磁脉冲发生器
54737,"Trigger Dust Cloud Impact"
54738,光明之星
54739,圣光之星
54740,"Dust Cloud Impact (Bigger)"
54743,愈合雕文
54747,燃烧意志
54751,电荷释放
54752,"WotLK - Frost Wyrm - Shoot Wurm, find Shooters Timer"
54753,白色北极熊坐骑
54754,回春雕文
54756,愤怒雕文
54758,超级加速器
54761,毒刺蜂
54768,召唤冰牙
54769,黏液爆炸
54770,骨锯
54773,"Electromagnetic Pulse (DND)"
54775,"Abandon Vehicle on Poly"
54780,疫病喷溅
54784,"Force Reaction Frost Vrykul"
54785,恶魔冲锋
54786,恶魔飞跃
54788,"Icefang Begin Pathing"
54793,弹带
54795,巫毒之焰
54796,"Flaming Arrow (OLD)"
54798,"FLAMING Arrow Triggered Effect"
54799,"Frost Giant Kill Credit (Thru Vehicle)"
54800,"Increased Icy Touch Damage"
54802,"Increased Plague Strike DoT Damage"
54803,"Increased Icebound Fortitude Mitigation"
54804,"Frostworg Kill Credit (Thru Vehicle)"
54806,"Arcane Power Trigger"
54807,"Increased Death Coil Damage"
54808,声波护盾
54809,"Increased Scourge Strike Damage"
54810,狂暴回复雕文
54811,重殴雕文
54812,低吼雕文
54813,裂伤雕文
54815,撕碎雕文
54818,割裂雕文
54819,被魔精浸湿
54820,斜掠雕文
54822,"Frost Giant Kill Credit 01"
54823,"Frostworg Kill Credit 01"
54824,迅捷治愈雕文
54825,治疗之触雕文
54826,生命绽放雕文
54828,星辰坠落雕文
54830,虫群雕文
54831,飓风雕文
54832,激活雕文
54835,药剂师诅咒
54836,药剂师的怒火
54837,"Shartuul Kill Credit"
54838,净化之魂
54839,净化精魄
54841,电容器
54842,雷霆充电
54844,X光眼镜
54845,星火雕文
54847,魔精箭雨
54848,"Armor Penetration 588"
54851,显形召唤
54861,硝化甘油推进器
54862,召唤瘟疫构造体
54880,"Create Key to Searing Gorge"
54881,"Create Key to the Arcatraz"
54882,"Create Shadowforge Key"
54883,"Create Skeleton Key"
54884,"Create Shattered Halls Key"
54885,"Create The Master's Key"
54886,"Create Jump-a-tron 4000 Key"
54887,"Create They Eye of Haramad"
54888,元素刷新效果
54892,引爆不稳定的炸药
54893,"Frost Giant Kill Credit (on Self)"
54894,冰冷禁锢
54896,"Frostworg Kill Credit (on Self)"
54898,"Flying (DND)"
54899,"Knockback 15"
54900,导弹
54903,ZX-5103动力装甲
54906,"Proto-Drake Ejection"
54908,乘坐冰牙
54910,红色山猫雕文
54914,"WotLK - Frost Wyrm - Slow following Wyrm"
54915,"WotLK - Frost Wyrm - Slow following Wyrm Timer"
54917,尖刺钴质头盔
54918,尖刺钴质战靴
54922,审判雕文
54923,制裁之锤雕文
54924,灵魂协调雕文
54925,命令圣印雕文
54926,愤怒之锤雕文
54927,十字军打击雕文
54928,奉献雕文
54929,正义防御雕文
54930,复仇者之盾雕文
54931,超度邪恶雕文
54932,空跃
54933,海德尼尔鱼叉
54934,驱邪雕文
54935,清洁雕文
54936,圣光闪现雕文
54937,圣光雕文
54938,复仇之怒雕文
54939,圣洁雕文
54940,智慧圣印雕文
54941,尖刺钴质护肩
54942,"Cosmetic Orange Cloud"
54943,光明圣印雕文
54944,尖刺钴质胸甲
54945,尖刺钴质护手
54946,尖刺钴质腰带
54947,尖刺钴质腿铠
54948,尖刺钴质护腕
54949,犄角钴质头盔
54950,迅捷之翼
54951,烤肉钉
54952,激活始祖幼龙
54953,"Copy of Netherbomb"
54955,定时炸弹
54956,穿刺冲锋
54960,"WotLK - Frost Wyrm - Drop Victim, Damage"
54961,Rocket
54963,传送器能量晶格
54964,召唤并乘坐冰霜猎犬
54965,博尔颂的烈焰符文
54967,"WotLK City Attacks Ice Block"
54969,召唤蟒蛇
54971,"Create Arathor Battle Tabard"
54973,"Create Battle Tabard of the Defilers"
54974,"Create Blood Knight Tabard"
54975,"Create Tabard of the Argent Dawn"
54976,"Create Tabard of the Hand"
54977,"Create Green Trophy Tabard of the Illidari"
54978,强化钴质护肩
54979,强化钴质头盔
54980,强化钴质腿铠
54981,强化钴质胸甲
54982,"Create Purple Trophy Tabard of the Illidari"
54988,"Heart Beam Visual"
54990,天灾之链
54991,面对我
54992,"Shartuul Kill Credit Script Effect"
54993,"Frosthound Periodic"
54994,召唤雷铸追击者
54995,美味烤野猪
54996,地面速冻
54998,手部火箭发射器
55000,冬幕节套装
55002,高弹力衬垫
55005,美酒节套装
55006,"Create Tabard of the Achiever"
55008,"Create Tabard of the Protector"
55011,衰老热疫
55012,洛莉拉的契约
55013,萨隆邪铁保护者
55014,萨隆邪铁壁垒
55015,淬火萨隆邪铁护手
55017,淬火萨隆邪铁护腕
55018,音速意识
55019,音速之盾
55021,"沉默 - 强化法术反制"
55025,"Piss off Enemy"
55026,"Frosthound Boss Emote"
55027,"Piss off Enemy Timer"
55028,召唤被释放的始祖幼龙
55029,骑乘被释放的始祖幼龙
55032,"Hyldsmeet Proto-Drake No Rider"
55033,"Despawn Hyldsmeet Proto-Drake"
55035,灭火器
55036,"Frosthound Boss Emote 2"
55038,联络布莱恩
55039,侏儒闪电发生器
55042,"Despawn Hyldsmeet Proto-Drake Master"
55043,"Hyldsmeet Proto-Drake No Rider Master"
55047,冰冷的心：寒冰碎片冲击
55048,解救布伦希尔达囚犯
55050,心脏打击
55051,"Crush Victim, NPC (DND)"
55054,"Varian Leap"
55055,灿烂萨隆邪铁腿铠
55056,灿烂萨隆邪铁护手
55057,灿烂萨隆邪铁战靴
55058,灿烂萨隆邪铁胸甲
55059,"Custom Walk"
55061,寒冰延伸
55063,仲裁者的审判
55064,"Revenge for the Vargul: Summon Thane Illskar the Damned"
55065,"Toppling Tower"
55068,小叽
55070,"Shadow Cultist: Blue Smoke Beam"
55071,烈焰喷吐
55073,召唤被解救的布伦希尔达村民
55074,骑乘始祖龙
55075,"Ping Proto-Drake"
55076,太阳瞄准镜
55078,血之疫病
55081,毒性新星
55083,解开镣铐
55084,趣味桶
55085,得救了！
55089,乘坐布莱恩的飞行器
55091,冷若冰霜
55093,斯拉德兰之握
55096,魔精狂怒
55097,召唤幻影
55099,毒蛇裹体
55100,麻痹怒吼
55102,决心之刺
55106,麻痹嚎叫
55127,"Snake Wrap - Kill Snakes"
55134,数据流
55135,觅心瞄准镜
55137,"Begin Approach A"
55138,"Frost Blast Find Loc (DND)"
55141,布伦希尔达村引射
55143,"ProtoDrakeKill Credit"
55144,"Liberated Vrykul Kill Credit"
55145,"Liberated Kill Credit Script"
55146,"Firestone - 7 Spell Crit"
55147,"Firestone - 14 Spell Crit"
55148,"Firestone - 21 Spell Crit"
55149,"Firestone - 28 Spell Crit"
55150,"Firestone - 42 Spell Crit"
55151,"Firestone - 49 Spell Crit"
55152,次级火焰石
55153,火焰石
55154,强效火焰石
55155,极效火焰石
55156,邪能火焰石
55158,完美火焰石
55160,"Dummy - LAB"
55161,读取数据
55162,"The Ocular: Transform"
55164,迅捷幽灵狮鹫
55165,组合圆盘碎片
55166,潮汐之力
55167,"Periodic Proto-Landing A"
55172,"Spellstone - 10 Haste"
55173,迅捷飞行小精灵
55174,钴质角斧
55175,强效法术石
55176,"Spellstone - 20 Haste"
55177,野蛮钴质利剑
55178,特效法术石
55179,萨隆邪铁刺刀
55180,"Spellstone - 30 Haste"
55181,萨隆邪铁剃刀
55182,萨隆邪铁狂暴轻锤
55183,锈蚀萨隆邪铁之刃
55184,锈蚀萨隆邪铁之剑
55185,萨隆邪铁碎灵锤
55186,征服胸铠
55187,征服腿铠
55188,极效法术石
55189,"Spellstone - 40 Haste"
55190,恶魔法术石
55191,"Spellstone - 50 Haste"
55194,完美法术石
55195,"Spellstone - 60 Haste"
55197,充能的圆盘
55199,痛苦苍穹斗篷
55200,坚硬的钴质迅捷之刃
55201,钴质轻锤
55202,精准飞镖
55203,熔铸钴质大剑
55204,锯齿钴质战斧
55206,致命萨隆邪铁飞刀
55208,熔炼泰坦精钢
55211,熔炼泰坦神铁
55216,雪崩
55223,解救怒爪
55224,档案员的扫描
55227,营救囚犯
55228,"Periodic Proto-Landing B"
55229,"Begin Approach B"
55230,"Periodic Proto-Landing C"
55231,"Begin Approach C"
55233,吸血鬼之血
55238,飞行转换
55240,巨大锁链
55241,"Towering Chains ME"
55243,偏斜护腕
55244,"Proto Drake Chain Channel"
55249,旋风劈砍
55251,"Towering Horror Knockback, Self Stun"
55252,废物贩卖机器人制造器
55253,"Force Cast Initial Proto-Drake"
55256,"Increase Critical Healing Effect 3%"
55257,"Despawn Bunny"
55263,鹰身人突进
